source_node_id	dest_node_id	route	snr_towards	route_back	snr_back	ts	hop_start	hop_limit	request_id
!6985aa24	!bba94564	[3215555858]	[45]	[]	[]	1782957067	7	6	0
!6985aa24	!bba94564	[3215555858]	[45]	[]	[]	1782957067	7	6	0
!6985aa24	!bba94564	[3215555858]	[45]	[]	[]	1782957067	7	6	0
!6985aa24	!bba94564	[3215555858]	[45]	[]	[]	1782957067	7	6	0
!6985aa24	!bba94564	[1692561267,3641153625,3163572056]	[4,-11,36]	[]	[]	1782957075	7	4	0
!6985aa24	!bba94564	[1692561267,3641153625,3163572056]	[4,-11,36]	[]	[]	1782957075	7	4	0
!1ba234d4	!406c77c	[521315376,1239321485,1692561267,4294967295]	[46,43,-39,-128,30]	[2658580024]	[-19]	1782957181	6	5	0
!1ba234d4	!406c77c	[521315376,1239321485,1692561267,4294967295]	[46,43,-39,-128,30]	[2658580024]	[-19]	1782957181	6	5	0
!1ba234d4	!406c77c	[521315376,1239321485,1692561267,4294967295]	[46,43,-39,-128,30]	[2658580024,1130030704,2274067141,463943128,3163572056]	[-19,-17,-43,-14,-32]	1782957190	6	1	0
!1ba234d4	!406c77c	[521315376,1239321485,1692561267,4294967295]	[46,43,-39,-128,30]	[2658580024,1130030704,2274067141,463943128,3163572056]	[-19,-17,-43,-14,-32]	1782957190	6	1	0
!a459bce7	!433cfd58	[3156624959,341110149]	[42,-17,28]	[341110149]	[25]	1782957209	4	3	0
!a459bce7	!433cfd58	[3156624959,341110149]	[42,-17,28]	[341110149]	[25]	1782957209	4	3	0
!a459bce7	!433cfd58	[3156624959,341110149]	[42,-17,28]	[341110149,1692561267,1257432771,3215555858]	[25,-40,-44,4]	1782957212	4	\N	0
!a459bce7	!433cfd58	[3156624959,341110149]	[42,-17,28]	[341110149,1692561267,1257432771,3215555858]	[25,-40,-44,4]	1782957212	4	\N	0
!a459bce7	!433cfd58	[3156624959,341110149]	[42,-17,28]	[341110149,1692561267,1257432771,3215555858]	[25,-40,-44,4]	1782957213	4	\N	0
!a459bce7	!433cfd58	[3156624959,341110149]	[42,-17,28]	[341110149,1692561267,1257432771,3215555858]	[25,-40,-44,4]	1782957213	4	\N	0
!6985aa24	!5396197d	[3215555858]	[24]	[]	[]	1782957247	7	6	0
!6985aa24	!5396197d	[3215555858]	[24]	[]	[]	1782957247	7	6	0
!6985aa24	!5396197d	[1692561267,3163572056]	[-2,-23]	[]	[]	1782957248	7	6	0
!6985aa24	!5396197d	[1692561267,3163572056]	[-2,-23]	[]	[]	1782957248	7	6	0
!a459bce7	!433cfd58	[3156624959,341110149]	[43,-13,29]	[341110149]	[25]	1782957257	4	3	0
!a459bce7	!433cfd58	[3156624959,341110149]	[43,-13,29]	[341110149]	[25]	1782957257	4	3	0
!50734ef3	!433cfd58	[3977992601,3606640696,3641153625]	[52,22,-27,-39]	[436431638]	[6]	1782957362	5	4	0
!50734ef3	!433cfd58	[3977992601,3606640696,3641153625]	[52,22,-27,-39]	[436431638]	[6]	1782957362	5	4	0
!50734ef3	!433cfd58	[3977992601,3606640696,3641153625]	[52,22,-27,-39]	[436431638,341110149]	[6,-36]	1782957363	5	3	0
!50734ef3	!433cfd58	[3977992601,3606640696,3641153625]	[52,22,-27,-39]	[436431638,341110149]	[6,-36]	1782957363	5	3	0
!a1d75fc4	!2f6d212f	[1780406593,67150524,3215555858]	[49,-43,21]	[]	[]	1782957382	7	4	0
!a1d75fc4	!2f6d212f	[1780406593,67150524,3215555858]	[49,-43,21]	[]	[]	1782957382	7	4	0
!a1d75fc4	!2f6d212f	[1780406593,67150524,3215555858,3163572056]	[49,-43,21,-41]	[]	[]	1782957382	7	4	0
!a1d75fc4	!2f6d212f	[1780406593,67150524,3215555858,3163572056]	[49,-43,21,-41]	[]	[]	1782957382	7	4	0
!6985aa24	!5bc0582e	[3215555858]	[39]	[]	[]	1782957427	7	6	0
!6985aa24	!5bc0582e	[3215555858]	[39]	[]	[]	1782957427	7	6	0
!6985aa24	!5bc0582e	[1692561267,3163572056]	[1,-34]	[]	[]	1782957428	7	6	0
!6985aa24	!5bc0582e	[1692561267,3163572056]	[1,-34]	[]	[]	1782957428	7	6	0
!b1610d41	!5d0455ab	[1731139699,4134538928]	[25,46]	[]	[]	1782957534	7	6	0
!b1610d41	!5d0455ab	[1731139699,4134538928]	[25,46]	[]	[]	1782957534	7	6	0
!b1610d41	!5d0455ab	[1731139699,4134577052,70044471,2323964937]	[25,51,-48,-16]	[]	[]	1782957536	7	4	0
!b1610d41	!5d0455ab	[1731139699,4134577052,70044471,2323964937]	[25,51,-48,-16]	[]	[]	1782957537	7	4	0
!bc904758	!a1d75fc4	[1780406593,67150524,1692561267]	[48,-45,-10,-14]	[]	[]	1782957734	5	5	0
!bc904758	!a1d75fc4	[1780406593,67150524,1692561267]	[48,-45,-10,-14]	[]	[]	1782957734	5	5	0
!a1d75fc4	!bc904758	[1780406593,67150524,3215555858]	[48,-45,37]	[]	[]	1782957736	7	4	0
!a1d75fc4	!bc904758	[1780406593,67150524,3215555858]	[48,-45,37]	[]	[]	1782957736	7	4	0
!bc904758	!a1d75fc4	[1780406593,67150524,1692561267]	[48,-45,-10,-14]	[3641153625]	[23]	1782957739	5	4	0
!bc904758	!a1d75fc4	[1780406593,67150524,1692561267]	[48,-45,-10,-14]	[3641153625]	[23]	1782957739	5	4	0
!6985aa24	!6a4581e4	[3215555858]	[20]	[]	[]	1782957787	7	6	0
!6985aa24	!6a4581e4	[3215555858]	[20]	[]	[]	1782957787	7	6	0
!6985aa24	!6a4581e4	[3215555858]	[20]	[]	[]	1782957787	7	6	0
!6985aa24	!6a4581e4	[3215555858]	[20]	[]	[]	1782957787	7	6	0
!6985aa24	!6a4581e4	[1692561267,3163572056]	[-13,-10]	[]	[]	1782957788	7	6	0
!6985aa24	!6a4581e4	[1692561267,3163572056]	[-13,-10]	[]	[]	1782957788	7	6	0
!4677cab	!433cfd58	[3156624959,341110149,3163572056,1692561267]	[41,-12,41,-22,-42]	[463615188,1692561267,341110149]	[-10,-32,-20]	1782957879	6	4	0
!4677cab	!433cfd58	[3156624959,341110149,3163572056,1692561267]	[41,-12,41,-22,-42]	[463615188,1692561267,341110149]	[-10,-32,-20]	1782957879	6	4	0
!4677cab	!433cfd58	[3156624959,341110149,3163572056,1692561267]	[41,-12,41,-22,-42]	[463615188,1692561267,3215555858]	[-10,-32,41]	1782957880	6	3	0
!4677cab	!433cfd58	[3156624959,341110149,3163572056,1692561267]	[41,-12,41,-22,-42]	[463615188,1692561267,3215555858]	[-10,-32,41]	1782957880	6	3	0
!d481460c	!a6962248	[2235577949,666455000,4134198428,1770166592]	[55,49,13,3,0]	[1770166592,48706800,157323495,67151680,80066340]	[-22,-32,-21,-15,9]	1782957953	5	\N	0
!d481460c	!a6962248	[2235577949,666455000,4134198428,1770166592]	[55,49,13,3,0]	[1770166592,48706800,157323495,67151680,80066340]	[-22,-32,-21,-15,9]	1782957953	5	\N	0
!6985aa24	!40859f0	[3215555858]	[46]	[]	[]	1782957967	7	6	0
!6985aa24	!40859f0	[3215555858]	[46]	[]	[]	1782957967	7	6	0
!6985aa24	!40859f0	[3215555858]	[46]	[]	[]	1782957967	7	6	0
!6985aa24	!40859f0	[3215555858]	[46]	[]	[]	1782957968	7	6	0
!6985aa24	!40859f0	[3215555858,341110149]	[46,-51]	[]	[]	1782957970	7	6	0
!6985aa24	!40859f0	[3215555858,341110149]	[46,-51]	[]	[]	1782957970	7	6	0
!db2ac884	!433cfd58	[3977992601,341110149,3163572056,1692561267]	[47,-20,41,-19,-6]	[1239321485,1692561267]	[-38,-22]	1782958038	4	2	0
!db2ac884	!433cfd58	[3977992601,341110149,3163572056,1692561267]	[47,-20,41,-19,-6]	[1239321485,1692561267]	[-38,-22]	1782958038	4	2	0
!db2ac884	!433cfd58	[3977992601,341110149,3163572056,1692561267]	[47,-20,41,-19,-6]	[1239321485,1692561267,3163572056]	[-38,-22,-5]	1782958039	4	2	0
!db2ac884	!433cfd58	[3977992601,341110149,3163572056,1692561267]	[47,-20,41,-19,-6]	[1239321485,1692561267,3163572056]	[-38,-22,-5]	1782958039	4	2	0
!db2ac884	!433cfd58	[3977992601,341110149,3163572056,1692561267]	[47,-20,41,-19,-6]	[1239321485,1692561267,3215555858]	[-38,-22,45]	1782958040	4	1	0
!db2ac884	!433cfd58	[3977992601,341110149,3163572056,1692561267]	[47,-20,41,-19,-6]	[1239321485,1692561267,3215555858]	[-38,-22,45]	1782958040	4	1	0
!699be574	!406c77c	[521315376,1239321485,1692561267,501821116,3641153625,3735193773,3562773560]	[43,23,-32,-36,38,-30,-26,0]	[391172400]	[-30]	1782958084	7	6	0
!699be574	!406c77c	[521315376,1239321485,1692561267,501821116,3641153625,3735193773,3562773560]	[43,23,-32,-36,38,-30,-26,0]	[391172400]	[-30]	1782958084	7	6	0
!699be574	!406c77c	[521315376,1239321485,1692561267,501821116,3641153625,3735193773,3562773560]	[43,23,-32,-36,38,-30,-26,0]	[391172400]	[-30]	1782958085	7	6	0
!699be574	!406c77c	[521315376,1239321485,1692561267,501821116,3641153625,3735193773,3562773560]	[43,23,-32,-36,38,-30,-26,0]	[391172400]	[-30]	1782958085	7	6	0
!699be574	!406c77c	[521315376,1239321485,1692561267,501821116,3641153625,3735193773,3562773560]	[43,23,-32,-36,38,-30,-26,0]	[391172400,4294967295,3163572056]	[-30,-128,-38]	1782958088	7	4	0
!699be574	!406c77c	[521315376,1239321485,1692561267,501821116,3641153625,3735193773,3562773560]	[43,23,-32,-36,38,-30,-26,0]	[391172400,4294967295,3163572056]	[-30,-128,-38]	1782958088	7	4	0
!a1d75fc4	!8c609614	[1130030704,2658580024,2274067141]	[-45,-4,-43]	[]	[]	1782958100	7	4	0
!a1d75fc4	!8c609614	[1130030704,2658580024,2274067141]	[-45,-4,-43]	[]	[]	1782958100	7	4	0
!a1d75fc4	!8c609614	[1130030704,2658580024,2274067141,463943128]	[-45,-4,-43,-15]	[]	[]	1782958103	7	3	0
!a1d75fc4	!8c609614	[1130030704,2658580024,2274067141,463943128]	[-45,-4,-43,-15]	[]	[]	1782958103	7	3	0
!a1d75fc4	!8c609614	[1130030704,2658580024,2274067141,4294967295,3163572056]	[-45,-4,-43,-128,-34]	[]	[]	1782958103	7	2	0
!a1d75fc4	!8c609614	[1130030704,2658580024,2274067141,4294967295,3163572056]	[-45,-4,-43,-128,-34]	[]	[]	1782958103	7	2	0
!8c609614	!a1d75fc4	[1130030704,2658580024,2274067141,4294967295,4187446586]	[-45,-4,-43,-128,-35,55]	[2715390840,1771823848,3691266497]	[19,-7,-32]	1782958113	5	2	0
!8c609614	!a1d75fc4	[1130030704,2658580024,2274067141,4294967295,4187446586]	[-45,-4,-43,-128,-35,55]	[2715390840,1771823848,3691266497]	[19,-7,-32]	1782958113	5	2	0
!8c609614	!a1d75fc4	[1130030704,2658580024,2274067141,4294967295,4187446586]	[-45,-4,-43,-128,-35,55]	[2715390840,3215555858]	[19,11]	1782958114	5	3	0
!8c609614	!a1d75fc4	[1130030704,2658580024,2274067141,4294967295,4187446586]	[-45,-4,-43,-128,-35,55]	[2715390840,3215555858]	[19,11]	1782958114	5	3	0
!6985aa24	!8c609614	[3215555858]	[46]	[]	[]	1782958147	7	6	0
!6985aa24	!8c609614	[3215555858]	[46]	[]	[]	1782958147	7	6	0
!6985aa24	!8c609614	[3215555858,3562773560]	[46,34]	[]	[]	1782958148	7	5	0
!6985aa24	!8c609614	[3215555858,3562773560]	[46,34]	[]	[]	1782958148	7	5	0
!6985aa24	!8c609614	[3215555858,3562773560,4294967295,3163572056]	[46,34,-128,-36]	[]	[]	1782958150	7	3	0
!6985aa24	!8c609614	[3215555858,3562773560,4294967295,3163572056]	[46,34,-128,-36]	[]	[]	1782958150	7	3	0
!6985aa24	!9ea138ec	[3215555858]	[25]	[]	[]	1782958326	7	6	0
!6985aa24	!9ea138ec	[3215555858]	[25]	[]	[]	1782958327	7	6	0
!6985aa24	!9ea138ec	[3215555858]	[25]	[]	[]	1782958327	7	6	0
!6985aa24	!9ea138ec	[3215555858]	[25]	[]	[]	1782958327	7	6	0
!6985aa24	!9ea138ec	[3215555858,1692561267,341110149]	[25,46,-18]	[]	[]	1782958328	7	5	0
!6985aa24	!9ea138ec	[3215555858,1692561267,341110149]	[25,46,-18]	[]	[]	1782958328	7	5	0
!a1d75fc4	!d9079859	[1780406593,67150524,3215555858]	[47,-41,45]	[]	[]	1782958438	7	4	0
!a1d75fc4	!d9079859	[1780406593,67150524,3215555858]	[47,-41,45]	[]	[]	1782958438	7	4	0
!d9079859	!a1d75fc4	[1780406593,67150524,3215555858,501821116]	[47,-41,45,-28,40]	[]	[]	1782958440	4	4	0
!d9079859	!a1d75fc4	[1780406593,67150524,3215555858,501821116]	[47,-41,45,-28,40]	[]	[]	1782958440	4	4	0
!d9079859	!a1d75fc4	[1780406593,67150524,3215555858,501821116]	[47,-41,45,-28,40]	[]	[]	1782958454	4	3	0
!d9079859	!a1d75fc4	[1780406593,67150524,3215555858,501821116]	[47,-41,45,-28,40]	[]	[]	1782958454	4	3	0
!6985aa24	!2eb8e7c	[1692561267]	[1]	[]	[]	1782958513	7	6	0
!6985aa24	!2eb8e7c	[1692561267]	[1]	[]	[]	1782958513	7	6	0
!6985aa24	!2eb8e7c	[1692561267,3163572056]	[1,-17]	[]	[]	1782958514	7	6	0
!6985aa24	!2eb8e7c	[1692561267,3163572056]	[1,-17]	[]	[]	1782958514	7	6	0
!2eb8e7c	!6985aa24	[4294967295,3691266497]	[-128,-32,36]	[]	[]	1782958521	4	4	0
!6985aa24	!2eb8e7c	[4294967295,3691266497]	[-128,-32]	[]	[]	1782958521	7	5	0
!2eb8e7c	!6985aa24	[]	[-32,-8,9]	[]	[]	1782958521	4	\N	0
!2eb8e7c	!6985aa24	[4294967295,3691266497]	[-128,-32,36]	[]	[]	1782958521	4	4	0
!6985aa24	!2eb8e7c	[4294967295,3691266497]	[-128,-32]	[]	[]	1782958521	7	5	0
!2eb8e7c	!6985aa24	[]	[-32,-8,9]	[]	[]	1782958521	4	\N	0
!2eb8e7c	!6985aa24	[4294967295,3691266497]	[-128,-32,36]	[3215555858]	[31]	1782958523	4	3	0
!2eb8e7c	!6985aa24	[4294967295,3691266497]	[-128,-32,36]	[3215555858]	[31]	1782958523	4	3	0
!699b11f0	!d45b9c38	[3215555858,1692561267]	[9,47]	[]	[]	1782958646	7	5	0
!699b11f0	!d45b9c38	[3215555858,1692561267]	[9,47]	[]	[]	1782958646	7	5	0
!699b11f0	!d45b9c38	[3215555858,1692561267,3163572056]	[9,47,-16]	[]	[]	1782958647	7	5	0
!699b11f0	!d45b9c38	[3215555858,1692561267,3163572056]	[9,47,-16]	[]	[]	1782958647	7	5	0
!6985aa24	!2e60108	[3215555858]	[46]	[]	[]	1782958687	7	6	0
!6985aa24	!2e60108	[3215555858]	[46]	[]	[]	1782958687	7	6	0
!6985aa24	!2e60108	[3215555858,3163572056]	[46,-51]	[]	[]	1782958688	7	6	0
!6985aa24	!2e60108	[3215555858,3163572056]	[46,-51]	[]	[]	1782958688	7	6	0
!1de92ebc	!a1d75fc4	[1780406593,1130030704,3641153625]	[47,-38,-13,42]	[]	[]	1782958812	5	5	0
!1de92ebc	!a1d75fc4	[1780406593,1130030704,3641153625]	[47,-38,-13,42]	[]	[]	1782958812	5	5	0
!a1d75fc4	!1de92ebc	[1780406593,1130030704,3641153625]	[47,-38,-13]	[]	[]	1782958812	7	4	0
!a1d75fc4	!1de92ebc	[1780406593,1130030704,3641153625]	[47,-38,-13]	[]	[]	1782958812	7	4	0
!a1d75fc4	!1de92ebc	[1780406593,1130030704,3641153625,3163572056]	[47,-38,-13,36]	[]	[]	1782958813	7	3	0
!a1d75fc4	!1de92ebc	[1780406593,1130030704,3641153625,3163572056]	[47,-38,-13,36]	[]	[]	1782958813	7	3	0
!1de92ebc	!a1d75fc4	[1780406593,1130030704,3641153625]	[47,-38,-13,42]	[3641153625,3163572056]	[5,35]	1782958816	5	3	0
!1de92ebc	!a1d75fc4	[1780406593,1130030704,3641153625]	[47,-38,-13,42]	[3641153625,3163572056]	[5,35]	1782958816	5	3	0
!6985aa24	!da64b598	[1692561267]	[0]	[]	[]	1782958866	7	6	0
!6985aa24	!da64b598	[1692561267]	[0]	[]	[]	1782958866	7	6	0
!6985aa24	!da64b598	[1692561267,3163572056]	[0,-20]	[]	[]	1782958867	7	6	0
!6985aa24	!da64b598	[1692561267,3163572056]	[0,-20]	[]	[]	1782958867	7	6	0
!6985aa24	!da64b598	[1692561267,3641153625,3735193773,3562773560,3691266497]	[0,-14,-32,-14,1]	[]	[]	1782958879	7	2	0
!6985aa24	!da64b598	[1692561267,3641153625,3735193773,3562773560,3691266497]	[0,-14,-32,-14,1]	[]	[]	1782958879	7	2	0
!6985aa24	!62bd5bac	[3215555858]	[35]	[]	[]	1782959046	7	6	0
!6985aa24	!62bd5bac	[3215555858]	[35]	[]	[]	1782959047	7	6	0
!6985aa24	!62bd5bac	[3215555858,3163572056]	[35,-46]	[]	[]	1782959047	7	6	0
!6985aa24	!62bd5bac	[3215555858,3163572056]	[35,-46]	[]	[]	1782959048	7	6	0
!a1d75fc4	!49ea4c9c	[1780406593,1130030704,1770319308,391172400]	[46,-42,-48,-42]	[]	[]	1782959164	7	3	0
!a1d75fc4	!49ea4c9c	[1780406593,1130030704,1770319308,391172400]	[46,-42,-48,-42]	[]	[]	1782959164	7	3	0
!a1d75fc4	!49ea4c9c	[1780406593,1130030704,1770319308,391172400,1129746596]	[46,-42,-48,-42,1]	[]	[]	1782959166	7	2	0
!a1d75fc4	!49ea4c9c	[1780406593,1130030704,1770319308,391172400,1129746596]	[46,-42,-48,-42,1]	[]	[]	1782959166	7	2	0
!6985aa24	!1454ed85	[3215555858]	[48]	[]	[]	1782959227	7	6	0
!6985aa24	!1454ed85	[3215555858]	[48]	[]	[]	1782959227	7	6	0
!1454ed85	!6985aa24	[3215555858,3606640696]	[48,-48,30]	[]	[]	1782959229	4	4	0
!1454ed85	!6985aa24	[3215555858,3606640696]	[48,-48,30]	[]	[]	1782959229	4	4	0
!1454ed85	!6985aa24	[3215555858,3606640696]	[48,-48,30]	[3163572056,3641153625]	[41,27]	1782959231	4	2	0
!1454ed85	!6985aa24	[3215555858,3606640696]	[48,-48,30]	[3163572056,3641153625]	[41,27]	1782959231	4	2	0
!6985aa24	!1454ed85	[3215555858,67715008,4294967295,3163572056]	[48,-24,-128,-47]	[]	[]	1782959237	7	3	0
!6985aa24	!1454ed85	[3215555858,67715008,4294967295,3163572056]	[48,-24,-128,-47]	[]	[]	1782959237	7	3	0
!b1610d41	!e17c1baf	[4134538928]	[-22]	[]	[]	1782959333	7	7	0
!b1610d41	!e17c1baf	[4134538928]	[-22]	[]	[]	1782959333	7	7	0
!e17c1baf	!b1610d41	[]	[23]	[4134538928]	[45]	1782959333	2	2	0
!e17c1baf	!b1610d41	[]	[23]	[4134538928]	[45]	1782959334	2	2	0
!e17c1baf	!b1610d41	[]	[23]	[2323964937]	[-33]	1782959334	2	1	0
!e17c1baf	!b1610d41	[]	[23]	[2323964937]	[-33]	1782959334	2	1	0
!a1d75fc4	!6c72f588	[1130030704,3641153625]	[-47,-12]	[]	[]	1782959345	7	5	0
!a1d75fc4	!6c72f588	[1130030704,3641153625]	[-47,-12]	[]	[]	1782959345	7	5	0
!6985aa24	!da64b61c	[1692561267]	[2]	[]	[]	1782959407	7	6	0
!6985aa24	!da64b61c	[1692561267]	[2]	[]	[]	1782959407	7	6	0
!6985aa24	!da64b61c	[1692561267,3163572056]	[2,-32]	[]	[]	1782959408	7	6	0
!6985aa24	!da64b61c	[1692561267,3163572056]	[2,-32]	[]	[]	1782959408	7	6	0
!699b11f0	!6c73b834	[4294967295,3215555858]	[-128,44]	[]	[]	1782959543	7	6	0
!699b11f0	!6c73b834	[4294967295,3215555858]	[-128,44]	[]	[]	1782959543	7	6	0
!699b11f0	!6c73b834	[4294967295,3215555858,1692561267,3163572056]	[-128,44,46,-16]	[]	[]	1782959545	7	5	0
!699b11f0	!6c73b834	[4294967295,3215555858,1692561267,3163572056]	[-128,44,46,-16]	[]	[]	1782959545	7	5	0
!d6e141e7	!6b5aa544	[]	[4,-6,11,11]	[]	[1]	1782959579	3	\N	0
!d6e141e7	!6b5aa544	[3163572056,1692561267,3215555858]	[17,-25,45,47]	[]	[]	1782959579	3	3	0
!d6e141e7	!6b5aa544	[]	[4,-6,11,11]	[]	[1]	1782959579	3	\N	0
!d6e141e7	!6b5aa544	[3163572056,1692561267,3215555858]	[17,-25,45,47]	[]	[]	1782959579	3	3	0
!d6e141e7	!6b5aa544	[3163572056,1692561267,3215555858]	[17,-25,45,47]	[3215555858]	[5]	1782959581	3	2	0
!d6e141e7	!6b5aa544	[3163572056,1692561267,3215555858]	[17,-25,45,47]	[3215555858]	[5]	1782959581	3	2	0
!6985aa24	!91131550	[1692561267,3163572056]	[4,-11]	[]	[]	1782959600	7	6	0
!6985aa24	!91131550	[1692561267,3163572056]	[4,-11]	[]	[]	1782959600	7	6	0
!6985aa24	!91131550	[4294967295,3358582592,180997892]	[-128,-31,-39]	[]	[]	1782959602	7	4	0
!6985aa24	!91131550	[4294967295,3358582592,180997892]	[-128,-31,-39]	[]	[]	1782959602	7	4	0
!a1d75fc4	!2bbe7f39	[1780406593,67150524,1692561267]	[47,-39,-8]	[]	[]	1782959697	7	4	0
!a1d75fc4	!2bbe7f39	[1780406593,67150524,1692561267]	[47,-39,-8]	[]	[]	1782959697	7	4	0
!6985aa24	!62f8ee94	[3215555858]	[42]	[]	[]	1782959767	7	6	0
!6985aa24	!62f8ee94	[3215555858]	[42]	[]	[]	1782959767	7	6	0
!6985aa24	!62f8ee94	[3215555858]	[42]	[]	[]	1782959767	7	6	0
!6985aa24	!62f8ee94	[3215555858]	[42]	[]	[]	1782959767	7	6	0
!6985aa24	!c4b05f20	[3215555858]	[32]	[]	[]	1782959947	7	6	0
!6985aa24	!c4b05f20	[3215555858]	[32]	[]	[]	1782959947	7	6	0
!6985aa24	!c4b05f20	[1692561267,3163572056]	[2,-15]	[]	[]	1782959948	7	6	0
!6985aa24	!c4b05f20	[1692561267,3163572056]	[2,-15]	[]	[]	1782959948	7	6	0
!6985aa24	!2f6d212f	[1692561267]	[3]	[]	[]	1782960126	7	6	0
!6985aa24	!2f6d212f	[1692561267]	[3]	[]	[]	1782960126	7	6	0
!6985aa24	!2f6d212f	[1692561267,3163572056]	[3,-8]	[]	[]	1782960127	7	6	0
!6985aa24	!2f6d212f	[1692561267,3163572056]	[3,-8]	[]	[]	1782960127	7	6	0
!4677cab	!406c77c	[4294967295,1239321485,1692561267]	[-128,44,-25,-39]	[463615188,48752728,3006403803]	[-16,-40,-26]	1782960160	5	2	0
!4677cab	!406c77c	[4294967295,1239321485,1692561267]	[-128,44,-25,-39]	[463615188,48752728,3006403803]	[-16,-40,-26]	1782960160	5	2	0
!4677cab	!406c77c	[4294967295,1239321485,1692561267]	[-128,44,-25,-39]	[463615188,391172400]	[-16,-13]	1782960160	5	3	0
!4677cab	!406c77c	[4294967295,1239321485,1692561267]	[-128,44,-25,-39]	[463615188,391172400]	[-16,-13]	1782960160	5	3	0
!4677cab	!406c77c	[4294967295,1239321485,1692561267]	[-128,44,-25,-39]	[463615188,48752728,463943128,1692561267,341110149]	[-16,-40,-36,-43,-44]	1782960162	5	1	0
!4677cab	!406c77c	[4294967295,1239321485,1692561267]	[-128,44,-25,-39]	[463615188,48752728,463943128,1692561267,341110149]	[-16,-40,-36,-43,-44]	1782960162	5	1	0
!b1610d41	!688d837e	[4134538928]	[-17]	[]	[]	1782960233	7	7	0
!b1610d41	!688d837e	[4134538928]	[-17]	[]	[]	1782960233	7	7	0
!b1610d41	!688d837e	[3783007151,2323964937]	[-6,-32]	[]	[]	1782960235	7	6	0
!b1610d41	!688d837e	[3783007151,2323964937]	[-6,-32]	[]	[]	1782960235	7	6	0
!b1610d41	!688d837e	[2780188692]	[13]	[]	[]	1782960241	7	6	0
!b1610d41	!688d837e	[2780188692]	[13]	[]	[]	1782960241	7	6	0
!d6e141e7	!6b5aa544	[3163572056,3641153625,48991868,3691266497]	[21,19,-39,38,27]	[]	[]	1782960299	4	4	0
!d6e141e7	!6b5aa544	[3163572056,3641153625,48991868,3691266497]	[21,19,-39,38,27]	[]	[]	1782960300	4	4	0
!d6e141e7	!6b5aa544	[3163572056,3641153625,48991868,3691266497]	[21,19,-39,38,27]	[3215555858,1692561267]	[5,45]	1782960301	4	2	0
!d6e141e7	!6b5aa544	[3163572056,3641153625,48991868,3691266497]	[21,19,-39,38,27]	[3215555858,1692561267]	[5,45]	1782960301	4	2	0
!d6e141e7	!6b5aa544	[3163572056,3641153625,48991868,3691266497]	[21,19,-39,38,27]	[436431638,341110149]	[-44,-42]	1782960302	4	2	0
!d6e141e7	!6b5aa544	[3163572056,3641153625,48991868,3691266497]	[21,19,-39,38,27]	[436431638,341110149]	[-44,-42]	1782960302	4	2	0
!6985aa24	!a459bce7	[3215555858]	[37]	[]	[]	1782960307	7	6	0
!6985aa24	!a459bce7	[3215555858]	[37]	[]	[]	1782960307	7	6	0
!6985aa24	!a459bce7	[3215555858]	[37]	[]	[]	1782960307	7	6	0
!6985aa24	!a459bce7	[3215555858]	[37]	[]	[]	1782960308	7	6	0
!6985aa24	!a459bce7	[3215555858,1692561267,3163572056]	[37,48,-7]	[]	[]	1782960308	7	5	0
!6985aa24	!a459bce7	[3215555858,1692561267,3163572056]	[37,48,-7]	[]	[]	1782960308	7	5	0
!a459bce7	!6985aa24	[3215555858,1692561267,3163572056,341110149]	[37,48,-7,43,30]	[341110149]	[22]	1782960312	5	4	0
!a459bce7	!6985aa24	[3215555858,1692561267,3163572056,341110149]	[37,48,-7,43,30]	[341110149]	[22]	1782960312	5	4	0
!a459bce7	!6985aa24	[3215555858,1692561267,3163572056,341110149]	[37,48,-7,43,30]	[341110149,3163572056,1692561267]	[22,40,-22]	1782960314	5	2	0
!a459bce7	!6985aa24	[3215555858,1692561267,3163572056,341110149]	[37,48,-7,43,30]	[341110149,3163572056,1692561267]	[22,40,-22]	1782960315	5	2	0
!a459bce7	!6985aa24	[3215555858,1692561267,3163572056,341110149]	[37,48,-7,43,30]	[341110149,3163572056,1692561267,3215555858]	[22,40,-22,15]	1782960316	5	1	0
!a459bce7	!6985aa24	[3215555858,1692561267,3163572056,341110149]	[37,48,-7,43,30]	[341110149,3163572056,1692561267,3215555858]	[22,40,-22,15]	1782960316	5	1	0
!699b11f0	!ada4e236	[3215555858]	[8]	[]	[]	1782960437	7	6	0
!699b11f0	!ada4e236	[3215555858]	[8]	[]	[]	1782960437	7	6	0
!699b11f0	!ada4e236	[3215555858]	[8]	[]	[]	1782960438	7	6	0
!699b11f0	!ada4e236	[3215555858]	[8]	[]	[]	1782960438	7	6	0
!a1d75fc4	!80549e3e	[1130030704,1770319308,48752728,463943128,2274067141]	[-46,-50,49,-38,-35]	[]	[]	1782960444	7	2	0
!a1d75fc4	!80549e3e	[1130030704,1770319308,48752728,463943128,2274067141]	[-46,-50,49,-38,-35]	[]	[]	1782960444	7	2	0
!a1d75fc4	!80549e3e	[1130030704,1770319308,48752728,463943128,2274067141,3215555858,1771824500]	[-46,-50,49,-38,-35,-7,-10]	[]	[]	1782960447	7	\N	0
!a1d75fc4	!80549e3e	[1130030704,1770319308,48752728,463943128,2274067141,3215555858,1771824500]	[-46,-50,49,-38,-35,-7,-10]	[]	[]	1782960447	7	\N	0
!6985aa24	!8194110	[3215555858]	[42]	[]	[]	1782960487	7	6	0
!6985aa24	!8194110	[3215555858]	[42]	[]	[]	1782960487	7	6	0
